User ID,Username,Fullname,Follow by you,Is verified,Profile URL,Avatar URL
302414335,shlomzi1988,Shlomi Shaltiel,NO,NO,https://www.instagram.com/shlomzi1988,https://instagram.ftlv19-3.fna.fbcdn.net/v/t51.2885-19/448831783_1011292437238891_5359036308308242368_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftlv19-3.fna.fbcdn.net&_nc_cat=107&_nc_ohc=C4KyxQL95AIQ7kNvgG7nlfm&_nc_gid=b7aaab81a29f48908662c1efdf7836a4&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYAenNvgzCEtfNklF9CvND4BkjWb5Exu6F5Rsf9y1ZvpzQ&oe=67101965&_nc_sid=0055be
3618543910,collectroo,Collectro,NO,NO,https://www.instagram.com/collectroo,https://instagram.ftlv19-2.fna.fbcdn.net/v/t51.2885-19/412521260_3574209969494075_6028858660614594333_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftlv19-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=LueWyC1WXFIQ7kNvgFAiwZr&_nc_gid=b7aaab81a29f48908662c1efdf7836a4&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBgKaQ0L6K7IIxJN8CobKhiDRDbrdglVBfIK2CgHqINww&oe=670FFFF9&_nc_sid=0055be
34152268,superrrdani,Dani Levi,NO,YES,https://www.instagram.com/superrrdani,https://instagram.ftlv19-3.fna.fbcdn.net/v/t51.2885-19/419284307_827229595753291_1741482552717495577_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftlv19-3.fna.fbcdn.net&_nc_cat=107&_nc_ohc=CZtLjfMbV0kQ7kNvgHTLLLc&_nc_gid=b7aaab81a29f48908662c1efdf7836a4&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBd2RImmXnA3GoRL9QTB5lGa5eLXc2PUTqqJY9nYuBIBg&oe=670FF6DD&_nc_sid=0055be
187683049,litalmj,Lital Mijan,NO,NO,https://www.instagram.com/litalmj,https://instagram.ftlv19-2.fna.fbcdn.net/v/t51.2885-19/449878524_767749808619251_5484732957190770355_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftlv19-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=io1Djm3omWQQ7kNvgHQYMW8&_nc_gid=b7aaab81a29f48908662c1efdf7836a4&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBxbG1Z3axH_6_Kd_6DY6KL-muoQh65gZ1ruDDl1umj0A&oe=67101476&_nc_sid=0055be
462061976,hagar_sunflower,יוצרת תוכן • וואן לייף • טיולי סולו ✨🌻,NO,NO,https://www.instagram.com/hagar_sunflower,https://instagram.ftlv19-2.fna.fbcdn.net/v/t51.2885-19/436803706_404757225817209_7775889103981955113_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftlv19-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=ReGNb4K1Zb4Q7kNvgE5yKla&_nc_gid=b7aaab81a29f48908662c1efdf7836a4&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCFx4lYee0DFmLeqydfavmC_756GaSUhY4xf8yKdRLmYQ&oe=671026F2&_nc_sid=0055be
54008819549,quel_chose,איזה דבר!,NO,NO,https://www.instagram.com/quel_chose,https://instagram.ftlv19-2.fna.fbcdn.net/v/t51.2885-19/289621437_159414693317165_1368585203236575372_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftlv19-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=fyW2HmuuOY4Q7kNvgFCW0HS&_nc_gid=b7aaab81a29f48908662c1efdf7836a4&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYB3_HTyZUlgZvbp6unpliQnrR-MwR2Ic7sQL53b5SBrsQ&oe=670FF913&_nc_sid=0055be
300784076,victoriahiegel,Victoria Hiegel,NO,NO,https://www.instagram.com/victoriahiegel,https://instagram.ftlv19-1.fna.fbcdn.net/v/t51.2885-19/453711825_1220045832340611_6101695388605818532_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftlv19-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=Y6BkxEyOGR4Q7kNvgE2wpl1&_nc_gid=b7aaab81a29f48908662c1efdf7836a4&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBEQoTf9D3UN97XYQHaRneJ1a2S8s1tJ0bZSSPQqP0OEA&oe=67100A8B&_nc_sid=0055be
6946866,libarbalilti,Libar Balilti Grossman,NO,YES,https://www.instagram.com/libarbalilti,https://instagram.ftlv19-1.fna.fbcdn.net/v/t51.2885-19/413939455_1513158709260024_7657352188792332987_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftlv19-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=39UnOfN4L7MQ7kNvgEraM9s&_nc_gid=b7aaab81a29f48908662c1efdf7836a4&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCIEctujGjw1buZAQlLfmmdVkkGt4AUnn8vzgkuAARNbg&oe=67100A27&_nc_sid=0055be
217759296,michal_goldberger,Michal Goldberger,NO,NO,https://www.instagram.com/michal_goldberger,https://instagram.ftlv19-2.fna.fbcdn.net/v/t51.2885-19/455454499_417299311333163_6448828374522729224_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftlv19-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=8qTrL0eX8_UQ7kNvgEeD4pE&_nc_gid=b7aaab81a29f48908662c1efdf7836a4&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCuwRjXbl0Yx2GL4XKLhZFYWe9LOcgNI23-lyrcJMy_4w&oe=671024B5&_nc_sid=0055be
2234437986,elisteen1,Eli Steen,NO,NO,https://www.instagram.com/elisteen1,https://instagram.ftlv19-3.fna.fbcdn.net/v/t51.2885-19/446351346_1369316407088167_1575576268230219403_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftlv19-3.fna.fbcdn.net&_nc_cat=107&_nc_ohc=3YzTf7HH53MQ7kNvgGj3b1l&_nc_gid=b7aaab81a29f48908662c1efdf7836a4&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBc_J9n5-83zJ20lZwB5FhPmtO_HVDUzbD4NFYHoMab5Q&oe=671002AD&_nc_sid=0055be
